[Sample Definition]	
Type	Time
Use Buffer	FALSE
delta	0.0000000025
start	-0.0000010250
nsample	1620.0000000000
nframes	1.000000
nAnalog	4.000000
nDigitalSets	0.000000
ChScale A 	1.000000
ChOffset A 	0.000000
ChScale B 	1.000000
ChOffset B 	0.000000
ChScale C 	1.000000
ChOffset C 	0.000000
ChScale D 	1.000000
ChOffset D 	0.000000
TriggerTime	46106.249552666	3/24/2026 9:59:21 AM
[Data]
Time	Chan A	Chan B	Chan C	Chan D
-0.0000002675 	 0.0065361122 	 0.0314980336 	 0.0072559211 	 0.1218316332
-0.0000002650 	 0.0071643326 	 0.0295048188 	 0.0051975045 	 0.1290314794
-0.0000002625 	 0.0066408156 	 0.0261478256 	 0.0093143396 	 0.1136032417
-0.0000002600 	 0.0066408156 	 0.0222663023 	 0.0082851313 	 0.1300600320
-0.0000002575 	 0.0066408156 	 0.0188044049 	 0.0072559211 	 0.1352027804
-0.0000002550 	 0.0069549256 	 0.0138738211 	 0.0072559211 	 0.1352027804
-0.0000002525 	 0.0066408156 	 0.0081039900 	 0.0113727581 	 0.1372598708
-0.0000002500 	 0.0067455191 	 0.0041175615 	 0.0072559211 	 0.1321171373
-0.0000002475 	 0.0068502226 	 -0.0004983037 	 0.0051975045 	 0.1310885847
-0.0000002450 	 0.0063267052 	 -0.0060583232 	 0.0041682944 	 0.1310885847
-0.0000002425 	 0.0060125948 	 -0.0104643758 	 0.0103435479 	 0.1352027804
-0.0000002400 	 0.0064314087 	 -0.0147655234 	 0.0000514593 	 0.1269743890
-0.0000002375 	 0.0054890779 	 -0.0189617630 	 0.0093143396 	 0.1228601858
-0.0000002350 	 0.0064314087 	 -0.0217942260 	 0.0051975045 	 0.1249172762
-0.0000002325 	 0.0068502226 	 -0.0251512192 	 0.0051975045 	 0.1280029416
-0.0000002300 	 0.0061172983 	 -0.0272493400 	 0.0072559211 	 0.1259458363
-0.0000002275 	 0.0066408156 	 -0.0284033064 	 0.0041682944 	 0.1238887236
-0.0000002250 	 0.0067455191 	 -0.0277738702 	 0.0000514593 	 0.1259458363
-0.0000002225 	 0.0068502226 	 -0.0288229305 	 0.0021098778 	 0.1269743890
-0.0000002200 	 0.0067455191 	 -0.0279836822 	 0.0051975045 	 0.1290314794
-0.0000002175 	 0.0073737400 	 -0.0253610313 	 0.0093143396 	 0.1300600320
-0.0000002150 	 0.0068502226 	 -0.0237874407 	 0.0062267128 	 0.1352027804
-0.0000002125 	 0.0068502226 	 -0.0201157294 	 0.0041682944 	 0.1310885847
-0.0000002100 	 0.0067455191 	 -0.0177028924 	 0.0072559211 	 0.1331456751
-0.0000002075 	 0.0064314087 	 -0.0138213690 	 0.0072559211 	 0.1238887236
-0.0000002050 	 0.0069549256 	 -0.0094153155 	 0.0062267128 	 0.1290314794
-0.0000002025 	 0.0066408156 	 -0.0057436051 	 0.0051975045 	 0.1290314794
-0.0000002000 	 0.0065361122 	 -0.0019669880 	 0.0072559211 	 0.1259458363
-0.0000001975 	 0.0065361122 	 0.0025439709 	 0.0000514593 	 0.1290314794
-0.0000001950 	 0.0065361122 	 0.0056911521 	 0.0072559211 	 0.1259458363
-0.0000001925 	 0.0068502226 	 0.0098873926 	 0.0082851313 	 0.1300600320
-0.0000001900 	 0.0066408156 	 0.0121953245 	 0.0072559211 	 0.1300600320
-0.0000001875 	 0.0070596291 	 0.0141885392 	 0.0072559211 	 0.1310885847
-0.0000001850 	 0.0071643326 	 0.0153425056 	 0.0124019664 	 0.1269743890
-0.0000001825 	 0.0068502226 	 0.0175455324 	 0.0062267128 	 0.1341742277
-0.0000001800 	 0.0067455191 	 0.0173357204 	 0.0082851313 	 0.1280029416
-0.0000001775 	 0.0069549256 	 0.0157621298 	 0.0082851313 	 0.1321171373
-0.0000001750 	 0.0070596291 	 0.0150277875 	 0.0082851313 	 0.1228601858
-0.0000001725 	 0.0066408156 	 0.0133492909 	 0.0051975045 	 0.1352027804
-0.0000001700 	 0.0068502226 	 0.0112511711 	 0.0010806676 	 0.1187459826
-0.0000001675 	 0.0067455191 	 0.0073696477 	 0.0072559211 	 0.1300600320
-0.0000001650 	 0.0068502226 	 0.0043273736 	 0.0124019664 	 0.1249172762
-0.0000001625 	 0.0070596291 	 -0.0000786795 	 0.0062267128 	 0.1300600320
-0.0000001600 	 0.0070596291 	 -0.0028062363 	 0.0072559211 	 0.1269743890
-0.0000001575 	 0.0062220017 	 -0.0063730413 	 0.0041682944 	 0.1362313330
-0.0000001550 	 0.0069549256 	 -0.0097300336 	 0.0093143396 	 0.1310885847
-0.0000001525 	 0.0067455191 	 -0.0139262751 	 0.0062267128 	 0.1300600320
-0.0000001500 	 0.0073737400 	 -0.0154998656 	 0.0082851313 	 0.1249172762
-0.0000001475 	 0.0074784430 	 -0.0182274207 	 0.0072559211 	 0.1352027804
-0.0000001450 	 0.0070596291 	 -0.0196961053 	 0.0031390861 	 0.1280029416
-0.0000001425 	 0.0071643326 	 -0.0217942260 	 0.0082851313 	 0.1269743890
-0.0000001400 	 0.0068502226 	 -0.0226334743 	 0.0051975045 	 0.1208030805
-0.0000001375 	 0.0072690360 	 -0.0214795079 	 0.0093143396 	 0.1177174374
-0.0000001350 	 0.0076878499 	 -0.0218991321 	 0.0041682944 	 0.1280029416
-0.0000001325 	 0.0075831460 	 -0.0202206355 	 0.0031390861 	 0.1238887236
-0.0000001300 	 0.0076878499 	 -0.0186470449 	 0.0113727581 	 0.1321171373
-0.0000001275 	 0.0083160708 	 -0.0165489260 	 0.0041682944 	 0.1300600320
-0.0000001250 	 0.0076878499 	 -0.0148704294 	 0.0103435479 	 0.1218316332
-0.0000001225 	 0.0078972569 	 -0.0111987181 	 0.0072559211 	 0.1372598708
-0.0000001200 	 0.0088395877 	 -0.0093104094 	 0.0093143396 	 0.1413740665
-0.0000001175 	 0.0091536976 	 -0.0059534172 	 0.0051975045 	 0.1341742277
-0.0000001150 	 0.0090489946 	 -0.0035405781 	 0.0093143396 	 0.1372598708
-0.0000001125 	 0.0097819185 	 0.0000262265 	 0.0010806676 	 0.1259458363
-0.0000001100 	 0.0098866224 	 0.0025439709 	 0.0093143396 	 0.1341742277
-0.0000001075 	 0.0100960294 	 0.0051666219 	 0.0031390861 	 0.1228601858
-0.0000001050 	 0.0109336562 	 0.0070549296 	 0.0021098778 	 0.1269743890
-0.0000001025 	 0.0113524701 	 0.0097824866 	 0.0124019664 	 0.1208030805
-0.0000001000 	 0.0114571741 	 0.0103070168 	 0.0062267128 	 0.1187459826
-0.0000000975 	 0.0117712840 	 0.0117757013 	 0.0051975045 	 0.1331456751
-0.0000000950 	 0.0128183188 	 0.0124051366 	 0.0093143396 	 0.1290314794
-0.0000000925 	 0.0129230218 	 0.0129296668 	 0.0082851313 	 0.1269743890
-0.0000000900 	 0.0140747596 	 0.0125100426 	 0.0031390861 	 0.1341742277
-0.0000000875 	 0.0142841665 	 0.0125100426 	 0.0072559211 	 0.1269743890
-0.0000000850 	 0.0156453103 	 0.0109364530 	 0.0093143396 	 0.1341742277
-0.0000000825 	 0.0156453103 	 0.0109364530 	 0.0031390861 	 0.1321171373
-0.0000000800 	 0.0169017520 	 0.0091530504 	 0.0082851313 	 0.1310885847
-0.0000000775 	 0.0177393798 	 0.0077892719 	 0.0072559211 	 0.1269743890
-0.0000000750 	 0.0184723046 	 0.0063205883 	 0.0093143396 	 0.1197745278
-0.0000000725 	 0.0194146354 	 0.0038028434 	 0.0082851313 	 0.1300600320
-0.0000000700 	 0.0204616692 	 0.0024390651 	 0.0062267128 	 0.1269743890
-0.0000000675 	 0.0216134079 	 0.0003409446 	 0.0062267128 	 0.1228601858
-0.0000000650 	 0.0224510338 	 -0.0007081155 	 0.0113727581 	 0.1218316332
-0.0000000625 	 0.0234980695 	 -0.0027013302 	 0.0082851313 	 0.1197745278
-0.0000000600 	 0.0249639172 	 -0.0047994507 	 0.0103435479 	 0.1300600320
-0.0000000575 	 0.0264297649 	 -0.0065828534 	 0.0082851313 	 0.1310885847
-0.0000000550 	 0.0271626897 	 -0.0074221017 	 0.0093143396 	 0.1310885847
-0.0000000525 	 0.0283144265 	 -0.0082613491 	 0.0072559211 	 0.1310885847
-0.0000000500 	 0.0293614622 	 -0.0093104094 	 0.0093143396 	 0.1280029416
-0.0000000475 	 0.0310367178 	 -0.0111987181 	 0.0093143396 	 0.1382884234
-0.0000000450 	 0.0327119753 	 -0.0101496577 	 0.0082851313 	 0.1352027804
-0.0000000425 	 0.0335495993 	 -0.0109889060 	 0.0093143396 	 0.1290314794
-0.0000000400 	 0.0352248549 	 -0.0107790940 	 0.0072559211 	 0.1280029416
-0.0000000375 	 0.0365860015 	 -0.0086809732 	 0.0051975045 	 0.1197745278
-0.0000000350 	 0.0381565541 	 -0.0085760672 	 0.0072559211 	 0.1310885847
-0.0000000325 	 0.0396224000 	 -0.0071073836 	 0.0072559211 	 0.1300600320
-0.0000000300 	 0.0411929525 	 -0.0058485111 	 0.0062267128 	 0.1259458363
-0.0000000275 	 0.0426587984 	 -0.0044847326 	 0.0062267128 	 0.1280029416
-0.0000000250 	 0.0439152420 	 -0.0028062363 	 0.0093143396 	 0.2082297653
-0.0000000225 	 0.0459046066 	 -0.0014424578 	 0.0041682944 	 0.3141703010
-0.0000000200 	 0.0473704562 	 0.0001311325 	 0.0041682944 	 0.5497080088
-0.0000000175 	 0.0486268960 	 0.0028586891 	 0.0093143396 	 1.7664815187
-0.0000000150 	 0.0500927456 	 0.0032783132 	 0.0062267128 	 2.0740177631
-0.0000000125 	 0.0521868132 	 0.0061107762 	 0.0093143396 	 2.1912722588
-0.0000000100 	 0.0529197380 	 0.0067402124 	 0.0082851313 	 1.9835053682
-0.0000000075 	 0.0548043996 	 0.0085236141 	 0.0051975045 	 1.8436226845
-0.0000000050 	 0.0558514334 	 0.0095726745 	 0.0093143396 	 1.8487654924
-0.0000000025 	 0.0570031703 	 0.0098873926 	 0.0082851313 	 2.2498996258
0.0000000000 	 0.0589925349 	 0.0106217349 	 0.0103435479 	 2.3218979836
0.0000000025 	 0.0601442754 	 0.0117757013 	 0.0021098778 	 2.4679520130
0.0000000050 	 0.0618195310 	 0.0110413590 	 0.0051975045 	 2.7682883739
0.0000000075 	 0.0627618581 	 0.0123002306 	 0.0082851313 	 2.8752574921
0.0000000100 	 0.0644371137 	 0.0114609832 	 0.0072559211 	 2.9503414631
0.0000000125 	 0.0649606287 	 0.0117757013 	 0.0082851313 	 3.1293089390
0.0000000150 	 0.0662170723 	 0.0107266409 	 0.0113727581 	 3.3422186375
0.0000000175 	 0.0678923279 	 0.0105168289 	 0.0072559211 	 3.5643851757
0.0000000200 	 0.0682064369 	 0.0103070168 	 0.0062267128 	 3.7474670410
0.0000000225 	 0.0697769895 	 0.0096775806 	 0.0051975045 	 3.7762663364
0.0000000250 	 0.0700910985 	 0.0096775806 	 0.0093143396 	 3.7947802544
0.0000000275 	 0.0717663541 	 0.0088383323 	 0.0124019664 	 3.9912331104
0.0000000300 	 0.0722898692 	 0.0079990840 	 0.0062267128 	 4.2226567268
0.0000000325 	 0.0734416097 	 0.0079990840 	 0.0062267128 	 4.4263095856
0.0000000350 	 0.0737557188 	 0.0061107762 	 0.0113727581 	 4.5661921501
0.0000000375 	 0.0743839368 	 0.0059009641 	 0.0072559211 	 4.5764780045
0.0000000400 	 0.0752215683 	 0.0063205883 	 0.0093143396 	 4.5980772972
0.0000000425 	 0.0753262714 	 0.0050617158 	 0.0072559211 	 4.6597900391
0.0000000450 	 0.0762685984 	 0.0042224675 	 0.0082851313 	 4.7575025558
0.0000000475 	 0.0774203390 	 0.0039077494 	 0.0021098778 	 4.8325862885
0.0000000500 	 0.0779438540 	 0.0038028434 	 0.0072559211 	 4.8603572845
0.0000000525 	 0.0782579631 	 0.0030685011 	 0.0082851313 	 4.8963565826
0.0000000550 	 0.0784673691 	 0.0030685011 	 0.0093143396 	 4.9107561111
0.0000000575 	 0.0797238126 	 0.0019145350 	 0.0082851313 	 4.9498410225
0.0000000600 	 0.0796191096 	 0.0012850988 	 0.0093143396 	 4.9981827736
0.0000000625 	 0.0806661472 	 0.0008654747 	 0.0082851313 	 5.0043540001
0.0000000650 	 0.0804567412 	 0.0009703807 	 0.0041682944 	 5.0166969299
0.0000000675 	 0.0809802562 	 0.0006556627 	 0.0062267128 	 4.9827547073
0.0000000700 	 0.0812943652 	 0.0005507567 	 0.0062267128 	 4.9467554092
0.0000000725 	 0.0819225833 	 0.0003409446 	 0.0103435479 	 4.9117846489
0.0000000750 	 0.0822366998 	 0.0007605687 	 0.0093143396 	 4.9333844185
0.0000000775 	 0.0825508088 	 0.0008654747 	 0.0031390861 	 4.9539551735
0.0000000800 	 0.0824461058 	 -0.0000786795 	 0.0103435479 	 4.9786405563
0.0000000825 	 0.0829696208 	 0.0002360386 	 0.0082851313 	 5.0146398544
0.0000000850 	 0.0833884329 	 0.0003409446 	 0.0124019664 	 5.0053825378
0.0000000875 	 0.0837025419 	 0.0004458507 	 0.0000514593 	 4.9868688583
0.0000000900 	 0.0833884329 	 0.0008654747 	 0.0082851313 	 4.9405841827
0.0000000925 	 0.0847495794 	 -0.0006032095 	 0.0031390861 	 4.9189844131
0.0000000950 	 0.0838072449 	 -0.0002884916 	 0.0062267128 	 4.9344129562
0.0000000975 	 0.0852730945 	 0.0000262265 	 0.0082851313 	 4.9518980980
0.0000001000 	 0.0847495794 	 -0.0001835856 	 0.0062267128 	 4.9786405563
0.0000001025 	 0.0849589854 	 0.0010752868 	 0.0051975045 	 5.0074396133
0.0000001050 	 0.0853777975 	 0.0004458507 	 0.0062267128 	 4.9981827736
0.0000001075 	 0.0859013200 	 0.0011801928 	 0.0072559211 	 4.9878973961
0.0000001100 	 0.0864248350 	 0.0012850988 	 0.0021098778 	 4.9436697960
0.0000001125 	 0.0860060230 	 0.0023341591 	 0.0072559211 	 4.9313273430
0.0000001150 	 0.0866342410 	 0.0022292531 	 0.0051975045 	 4.9426412582
0.0000001175 	 0.0863201320 	 0.0033832192 	 0.0062267128 	 4.9642405510
0.0000001200 	 0.0867389441 	 0.0047469977 	 0.0041682944 	 4.9786405563
0.0000001225 	 0.0872624591 	 0.0044322796 	 0.0072559211 	 5.0094966888
0.0000001250 	 0.0875765681 	 0.0059009641 	 0.0031390861 	 5.0094966888
0.0000001275 	 0.0881000906 	 0.0066353064 	 0.0062267128 	 4.9899544716
0.0000001300 	 0.0878906846 	 0.0086285202 	 0.0113727581 	 4.9549837112
0.0000001325 	 0.0888330117 	 0.0086285202 	 0.0062267128 	 4.9477839470
0.0000001350 	 0.0885189027 	 0.0106217349 	 0.0093143396 	 4.9518980980
0.0000001375 	 0.0893565267 	 0.0119855125 	 0.0093143396 	 4.9693837166
0.0000001400 	 0.0893565267 	 0.0134541970 	 0.0062267128 	 4.9889259338
0.0000001425 	 0.0895659402 	 0.0134541970 	 0.0062267128 	 5.0105252266
0.0000001450 	 0.0896706432 	 0.0142934453 	 0.0103435479 	 5.0115542412
0.0000001475 	 0.0896706432 	 0.0142934453 	 0.0041682944 	 4.9950971603
0.0000001500 	 0.0902988613 	 0.0147130694 	 0.0072559211 	 4.9621834755
0.0000001525 	 0.0904035643 	 0.0150277875 	 0.0072559211 	 4.9477839470
0.0000001550 	 0.0897753462 	 0.0143983513 	 0.0031390861 	 4.9652690887
0.0000001575 	 0.0906129703 	 0.0135591030 	 0.0124019664 	 4.9632120132
0.0000001600 	 0.0898800492 	 0.0124051366 	 0.0051975045 	 4.9971542358
0.0000001625 	 0.0899847522 	 0.0115658892 	 0.0041682944 	 4.9981827736
0.0000001650 	 0.0900894552 	 0.0102021107 	 0.0103435479 	 5.0197825432
0.0000001675 	 0.0898800492 	 0.0076843658 	 0.0082851313 	 4.9909830093
0.0000001700 	 0.0902988613 	 0.0065304004 	 0.0072559211 	 4.9693837166
0.0000001725 	 0.0906129703 	 0.0042224675 	 0.0072559211 	 4.9529266357
0.0000001750 	 0.0900894552 	 0.0023341591 	 0.0113727581 	 4.9632120132
0.0000001775 	 0.0904035643 	 -0.0001835856 	 0.0093143396 	 4.9724693298
0.0000001800 	 0.0895659402 	 -0.0040651085 	 0.0041682944 	 4.9992113113
0.0000001825 	 0.0905082673 	 -0.0053239809 	 0.0082851313 	 5.0022969246
0.0000001850 	 0.0901941583 	 -0.0081564430 	 0.0062267128 	 5.0218396187
0.0000001875 	 0.0906129703 	 -0.0104643758 	 0.0093143396 	 4.9899544716
0.0000001900 	 0.0899847522 	 -0.0128772147 	 0.0103435479 	 4.9806976318
0.0000001925 	 0.0908223763 	 -0.0147655234 	 0.0082851313 	 4.9590978622
0.0000001950 	 0.0906129703 	 -0.0166538320 	 0.0031390861 	 4.9745264053
0.0000001975 	 0.0912411883 	 -0.0175979864 	 0.0093143396 	 4.9776120186
0.0000002000 	 0.0911364853 	 -0.0188568570 	 0.0093143396 	 4.9961256981
0.0000002025 	 0.0916600078 	 -0.0191715751 	 0.0072559211 	 5.0094966888
0.0000002050 	 0.0917647108 	 -0.0201157294 	 0.0062267128 	 5.0218396187
0.0000002075 	 0.0918694139 	 -0.0192764811 	 0.0082851313 	 4.9909830093
0.0000002100 	 0.0918694139 	 -0.0200108234 	 0.0062267128 	 4.9837832451
0.0000002125 	 0.0926023349 	 -0.0187519509 	 0.0093143396 	 4.9683551788
0.0000002150 	 0.0926023349 	 -0.0171783622 	 0.0093143396 	 4.9765834808
0.0000002175 	 0.0928117409 	 -0.0159194898 	 0.0082851313 	 4.9786405563
0.0000002200 	 0.0921835229 	 -0.0143458992 	 0.0062267128 	 4.9868688583
0.0000002225 	 0.0927070379 	 -0.0129821207 	 0.0031390861 	 5.0146398544
0.0000002250 	 0.0924976319 	 -0.0106741879 	 0.0072559211 	 5.0125827789
0.0000002275 	 0.0927070379 	 -0.0089956913 	 0.0062267128 	 5.0012683868
0.0000002300 	 0.0928117409 	 -0.0064779473 	 0.0062267128 	 4.9786405563
0.0000002325 	 0.0928117409 	 -0.0037503901 	 0.0041682944 	 4.9765834808
0.0000002350 	 0.0926023349 	 -0.0019669880 	 0.0041682944 	 4.9704122543
0.0000002375 	 0.0926023349 	 0.0001311325 	 0.0072559211 	 4.9827547073
0.0000002400 	 0.0923929289 	 0.0015998168 	 0.0041682944 	 4.9971542358
0.0000002425 	 0.0927070379 	 0.0038028434 	 0.0062267128 	 5.0094966888
0.0000002450 	 0.0926023349 	 0.0053764340 	 0.0082851313 	 5.0105252266
0.0000002475 	 0.0927070379 	 0.0060058702 	 0.0072559211 	 5.0064110756
0.0000002500 	 0.0929164439 	 0.0078941779 	 0.0062267128 	 4.9848117828
0.0000002525 	 0.0928117409 	 0.0084187081 	 0.0062267128 	 4.9796690941
0.0000002550 	 0.0927070379 	 0.0078941779 	 0.0051975045 	 4.9827547073
0.0000002575 	 0.0929164439 	 0.0089432383 	 0.0072559211 	 4.9868688583
0.0000002600 	 0.0937540755 	 0.0079990840 	 0.0093143396 	 4.9992113113
0.0000002625 	 0.0938587785 	 0.0079990840 	 0.0062267128 	 5.0053825378
0.0000002650 	 0.0940681845 	 0.0077892719 	 0.0062267128 	 5.0166969299
0.0000002675 	 0.0943822935 	 0.0062156823 	 0.0062267128 	 4.9992113113
0.0000002700 	 0.0937540755 	 0.0060058702 	 0.0062267128 	 4.9889259338
0.0000002725 	 0.0944869965 	 0.0048519038 	 0.0041682944 	 4.9868688583
0.0000002750 	 0.0938587785 	 0.0032783132 	 0.0072559211 	 4.9776120186
0.0000002775 	 0.0941728875 	 0.0022292531 	 0.0072559211 	 4.9950971603
0.0000002800 	 0.0940681845 	 0.0010752868 	 0.0082851313 	 5.0012683868
0.0000002825 	 0.0946964025 	 0.0005507567 	 0.0082851313 	 5.0094966888
0.0000002850 	 0.0934399664 	 -0.0007081155 	 0.0103435479 	 5.0105252266
0.0000002875 	 0.0939634815 	 -0.0009179276 	 0.0072559211 	 4.9981827736
0.0000002900 	 0.0932305604 	 -0.0009179276 	 0.0072559211 	 4.9889259338
0.0000002925 	 0.0937540755 	 0.0000262265 	 0.0103435479 	 4.9868688583
0.0000002950 	 0.0935446694 	 -0.0000786795 	 0.0093143396 	 4.9806976318
0.0000002975 	 0.0934399664 	 0.0020194410 	 0.0103435479 	 4.9940686226
0.0000003000 	 0.0931258574 	 0.0027537830 	 0.0051975045 	 4.9971542358
0.0000003025 	 0.0935446694 	 0.0050617158 	 0.0021098778 	 5.0166969299
0.0000003050 	 0.0924976319 	 0.0069500236 	 0.0072559211 	 5.0053825378
0.0000003075 	 0.0926023349 	 0.0098873926 	 0.0021098778 	 5.0053825378
0.0000003100 	 0.0933352634 	 0.0123002306 	 0.0124019664 	 4.9930400848
0.0000003125 	 0.0933352634 	 0.0157621298 	 0.0041682944 	 4.9868688583
0.0000003150 	 0.0931258574 	 0.0184896868 	 0.0082851313 	 4.9899544716
0.0000003175 	 0.0937540755 	 0.0213221498 	 0.0093143396 	 5.0002398491
0.0000003200 	 0.0932305604 	 0.0250987653 	 0.0103435479 	 5.0022969246
0.0000003225 	 0.0938587785 	 0.0276165102 	 0.0062267128 	 5.0177254677
0.0000003250 	 0.0938587785 	 0.0312882215 	 0.0041682944 	 5.0022969246
0.0000003275 	 0.0935446694 	 0.0324421898 	 0.0082851313 	 5.0115542412
0.0000003300 	 0.0934399664 	 0.0354844630 	 -0.0009777509 	 4.9920115471
0.0000003325 	 0.0933352634 	 0.0362188034 	 0.0062267128 	 4.9930400848
0.0000003350 	 0.0930211470 	 0.0368482396 	 0.0041682944 	 4.9868688583
0.0000003375 	 0.0933352634 	 0.0378973000 	 0.0051975045 	 4.9940686226
0.0000003400 	 0.0933352634 	 0.0368482396 	 0.0031390861 	 5.0074396133
0.0000003425 	 0.0936493725 	 0.0352746509 	 0.0082851313 	 5.0156683922
0.0000003450 	 0.0932305604 	 0.0327569060 	 0.0093143396 	 5.0053825378
0.0000003475 	 0.0940681845 	 0.0303440671 	 0.0041682944 	 5.0053825378
0.0000003500 	 0.0941728875 	 0.0271968860 	 0.0041682944 	 4.9971542358
0.0000003525 	 0.0948011056 	 0.0227908324 	 0.0082851313 	 4.9858403206
0.0000003550 	 0.0941728875 	 0.0182798747 	 0.0051975045 	 4.9950971603
0.0000003575 	 0.0944869965 	 0.0134541970 	 0.0093143396 	 4.9930400848
0.0000003600 	 0.0943822935 	 0.0088383323 	 0.0062267128 	 5.0115542412
0.0000003625 	 0.0943822935 	 0.0022292531 	 0.0051975045 	 5.0022969246
0.0000003650 	 0.0944869965 	 -0.0025964242 	 0.0082851313 	 5.0197825432
0.0000003675 	 0.0950105190 	 -0.0085760672 	 0.0062267128 	 5.0043540001
0.0000003700 	 0.0944869965 	 -0.0132968388 	 0.0093143396 	 5.0033254623
0.0000003725 	 0.0953246281 	 -0.0175979864 	 0.0072559211 	 4.9878973961
0.0000003750 	 0.0948011056 	 -0.0210598838 	 0.0124019664 	 4.9961256981
0.0000003775 	 0.0948011056 	 -0.0256757494 	 0.0041682944 	 4.9981827736
0.0000003800 	 0.0943822935 	 -0.0279836822 	 0.0103435479 	 5.0053825378
0.0000003825 	 0.0948011056 	 -0.0285082124 	 0.0103435479 	 5.0002398491
0.0000003850 	 0.0941728875 	 -0.0305014253 	 0.0041682944 	 5.0146398544
0.0000003875 	 0.0942775905 	 -0.0311308615 	 0.0093143396 	 5.0022969246
0.0000003900 	 0.0936493725 	 -0.0295572728 	 0.0093143396 	 5.0074396133
0.0000003925 	 0.0940681845 	 -0.0285082124 	 0.0072559211 	 4.9827547073
0.0000003950 	 0.0934399664 	 -0.0263051856 	 0.0103435479 	 4.9992113113
0.0000003975 	 0.0940681845 	 -0.0235776287 	 0.0093143396 	 4.9940686226
0.0000004000 	 0.0939634815 	 -0.0206402596 	 0.0072559211 	 5.0033254623
0.0000004025 	 0.0941728875 	 -0.0164440200 	 0.0072559211 	 5.0156683922
0.0000004050 	 0.0940681845 	 -0.0134017449 	 0.0041682944 	 5.0125827789
0.0000004075 	 0.0942775905 	 -0.0089956913 	 0.0093143396 	 5.0084681511
0.0000004100 	 0.0943822935 	 -0.0042749206 	 0.0051975045 	 5.0022969246
0.0000004125 	 0.0950105190 	 -0.0006032095 	 0.0082851313 	 4.9930400848
0.0000004150 	 0.0945916995 	 0.0030685011 	 0.0072559211 	 4.9940686226
0.0000004175 	 0.0945916995 	 0.0067402124 	 0.0103435479 	 4.9992113113
0.0000004200 	 0.0946964025 	 0.0100972047 	 0.0062267128 	 5.0043540001
0.0000004225 	 0.0948011056 	 0.0123002306 	 0.0082851313 	 5.0115542412
0.0000004250 	 0.0943822935 	 0.0145032573 	 0.0072559211 	 5.0043540001
0.0000004275 	 0.0943822935 	 0.0166013781 	 0.0031390861 	 5.0125827789
0.0000004300 	 0.0940681845 	 0.0172308143 	 0.0082851313 	 4.9940686226
0.0000004325 	 0.0943822935 	 0.0169160962 	 0.0021098778 	 4.9971542358
0.0000004350 	 0.0942775905 	 0.0167062841 	 0.0072559211 	 4.9971542358
0.0000004375 	 0.0938587785 	 0.0158670358 	 0.0051975045 	 4.9992113113
0.0000004400 	 0.0938587785 	 0.0132443849 	 0.0031390861 	 5.0064110756
0.0000004425 	 0.0939634815 	 0.0105168289 	 0.0072559211 	 5.0156683922
0.0000004450 	 0.0935446694 	 0.0084187081 	 0.0082851313 	 5.0115542412
0.0000004475 	 0.0937540755 	 0.0042224675 	 0.0093143396 	 5.0053825378
0.0000004500 	 0.0934399664 	 0.0006556627 	 0.0082851313 	 4.9992113113
0.0000004525 	 0.0934399664 	 -0.0024915182 	 0.0072559211 	 5.0022969246
0.0000004550 	 0.0932305604 	 -0.0067926655 	 0.0062267128 	 4.9981827736
0.0000004575 	 0.0935446694 	 -0.0105692819 	 0.0082851313 	 4.9981827736
0.0000004600 	 0.0928117409 	 -0.0141360871 	 0.0062267128 	 5.0094966888
0.0000004625 	 0.0929164439 	 -0.0165489260 	 0.0072559211 	 5.0115542412
0.0000004650 	 0.0930211470 	 -0.0195911992 	 0.0103435479 	 5.0064110756
0.0000004675 	 0.0932305604 	 -0.0211647898 	 0.0041682944 	 5.0064110756
0.0000004700 	 0.0927070379 	 -0.0229481924 	 0.0093143396 	 5.0012683868
0.0000004725 	 0.0930211470 	 -0.0236825347 	 0.0103435479 	 5.0033254623
0.0000004750 	 0.0937540755 	 -0.0239972528 	 0.0103435479 	 4.9971542358
0.0000004775 	 0.0935446694 	 -0.0241021588 	 0.0051975045 	 5.0084681511
0.0000004800 	 0.0931258574 	 -0.0222138502 	 0.0051975045 	 4.9981827736
0.0000004825 	 0.0941728875 	 -0.0218991321 	 0.0072559211 	 5.0249252319
0.0000004850 	 0.0934399664 	 -0.0196961053 	 0.0031390861 	 5.0064110756
0.0000004875 	 0.0942775905 	 -0.0171783622 	 0.0062267128 	 5.0022969246
0.0000004900 	 0.0934399664 	 -0.0153949596 	 0.0041682944 	 5.0146398544
0.0000004925 	 0.0940681845 	 -0.0128772147 	 0.0062267128 	 4.9950971603
0.0000004950 	 0.0930211470 	 -0.0094153155 	 0.0051975045 	 5.0022969246
0.0000004975 	 0.0936493725 	 -0.0074221017 	 0.0031390861 	 5.0064110756
0.0000005000 	 0.0935446694 	 -0.0049043568 	 0.0041682944 	 5.0002398491
0.0000005025 	 0.0934399664 	 -0.0019669880 	 0.0072559211 	 5.0187540054
0.0000005050 	 0.0930211470 	 -0.0009179276 	 0.0072559211 	 5.0043540001
0.0000005075 	 0.0940681845 	 0.0019145350 	 0.0031390861 	 5.0136113167
0.0000005100 	 0.0934399664 	 0.0028586891 	 0.0082851313 	 5.0105252266
0.0000005125 	 0.0932305604 	 0.0040126555 	 0.0062267128 	 4.9971542358
0.0000005150 	 0.0935446694 	 0.0057960581 	 0.0103435479 	 4.9992113113
