0.000000000000000000e+00,1.071428571428571438e-02,2.142857142857142877e-02,3.214285714285714662e-02,4.285714285714285754e-02,5.357142857142856845e-02,6.428571428571429325e-02,7.499999999999999722e-02,8.571428571428571508e-02,9.642857142857143293e-02,1.071428571428571369e-01,1.571428571428571397e-01,2.000000000000000111e-01,2.428571428571428548e-01,2.857142857142856984e-01,3.285714285714285698e-01,3.714285714285714413e-01,4.142857142857143127e-01,4.571428571428571286e-01,5.000000000000000000e-01,5.428571428571429269e-01,5.857142857142856318e-01
9.904883108475922571e-01,9.392602813349456570e-01,8.699670151791258910e-01,7.656969693913824315e-01,6.379309437200267885e-01,4.955333371174955315e-01,3.764905202351116476e-01,2.382284563621838436e-01,1.404072379587593677e-01,6.853055956452887287e-02,4.683532714843750139e-02,3.087773852315381373e-02,3.055584111595245969e-02,4.132992886535953592e-02,4.133331895715178922e-02,3.025812769626527038e-02,2.322798986548512204e-02,2.479269367085202430e-02,1.023883204761834309e-02,1.188766947884426634e-02,3.957447325081232987e-03,0.000000000000000000e+00
9.511689152407715175e-03,6.073971866505431527e-02,1.300329848208741090e-01,2.343030306086175962e-01,3.620690562799732670e-01,5.044666628825044130e-01,6.235094797648883524e-01,7.617715436378161842e-01,8.595927620412405767e-01,9.314694404354710855e-01,9.531646728515624778e-01,9.691222614768462140e-01,9.652240155415148237e-01,9.160986046366355051e-01,8.451900890604446825e-01,7.651097920645932859e-01,6.471799610775877953e-01,5.210668962224179745e-01,3.727438293083791265e-01,2.300328445170113367e-01,1.064342914024659220e-01,2.296919475182322007e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.220143342532771229e-03,4.257146649800495203e-02,1.134765919824035491e-01,2.046320802391414229e-01,3.295920490569270722e-01,4.541404101067299526e-01,6.170173386440025443e-01,7.580794860041444316e-01,8.896082612724528493e-01,9.770308052481767591e-01
